index,position,horizon,career_stage,route,representative_source_state,evidence_quantile,source_points,source_percentile,state_percentile,p_active,conditional_active_points,expected_points,p_out,p_depth,p_usable,p_starter,p_premium,p_elite,mean_depth,mean_usable,mean_starter,mean_premium,mean_elite
88,WR,3,veteran,D0,premium,0.75,79.7,0.7361809045226131,0.775,0.1984378292012514,37.05571858007216,7.353256354521997,0.8015621707987486,0.0286259211516906,0.0404151617042551,0.0553925350908972,0.0556931979849496,0.0183110132694587,37.05571858007216,37.05571858007216,37.05571858007216,37.05571858007216,37.05571858007216
89,WR,3,veteran,D0,premium,0.9,91.94,0.7698284823284823,0.9253246753246752,0.2066082215506143,41.55432719434939,8.585465639356856,0.7933917784493857,0.0290025208154249,0.0428518741407218,0.0703339891137834,0.0483348067011917,0.0160850307794922,41.55432719434939,41.55432719434939,41.55432719434939,41.55432719434939,41.55432719434939
90,TE,2,developmental,D1,starter,0.1,12.44,0.3555307760927743,0.0979797979797979,0.6329665813612768,24.88804304238884,15.753299521313172,0.3670334186387232,0.0820074290655624,0.1175005825298574,0.2113057501565041,0.1849374297587251,0.0372153898506276,1.3853026413459588,8.144901864098934,18.447268667415464,41.58862184059615,83.12036868188578
91,TE,2,developmental,D1,starter,0.25,14.2,0.3974780701754385,0.2569444444444444,0.6424883426719062,26.89216606371128,17.27790320513154,0.3575116573280937,0.0770934041516273,0.1114203482584866,0.2075204401757102,0.1992614994685715,0.0471926506175105,1.5372912759999269,8.24640599050069,18.64240038566762,41.97967096549564,84.9064290725683
92,TE,2,developmental,D1,starter,0.5,17.4,0.4583333333333333,0.5,0.656963868088693,30.46650096395537,20.015390320408017,0.343036131911307,0.0701005285123822,0.1020840691389324,0.198874420384856,0.2186947547391594,0.0672100953133627,1.875699207409454,8.51906476260605,19.04688417322243,42.6927664996131,87.62998835364348
93,TE,2,developmental,D1,starter,0.75,21.75,0.5203373015873016,0.7214052287581699,0.672565108748367,34.55201945340244,23.2384827211533,0.327434891251633,0.0644818300523821,0.0938463966880736,0.1885847382645983,0.2333590891673558,0.092293054575957,2.3857348191349743,8.972608826688095,19.629127923748825,43.62361869552451,90.5905360733769
94,TE,2,developmental,D1,starter,0.9,25.66,0.5547175141242938,0.8912023460410556,0.6838681261215941,38.26227310509304,26.166349009532645,0.3161318738784059,0.0604961146824379,0.0876501759055008,0.1791911468711403,0.2403180082399472,0.1162126804225678,3.053846027385454,9.633877113570705,20.348668263186745,44.616137221274485,92.66484252377737
95,TE,2,established,D1,starter,0.1,12.45,0.3424435028248587,0.1079222011385199,0.5020658833537458,12.826790807123354,6.439894057172093,0.4979341166462542,0.115140073215686,0.1645558683262317,0.1558209867992837,0.0588820951757944,0.0076668598367498,0.0,5.950597108788543,16.211235945362667,39.36765609840317,80.4224337640514
96,TE,2,established,D1,starter,0.25,13.575,0.3915322580645161,0.2222222222222222,0.50879582274869,13.1682927203628,6.699972328852575,0.49120417725131,0.1111409999615016,0.163053736328701,0.1611033836033332,0.0643135812437437,0.0091841216114102,0.0,5.431798584421223,15.822371451869486,39.08408925219437,81.83928518109352
97,TE,2,established,D1,starter,0.5,17.4,0.4516129032258064,0.4642401021711366,0.5281807218138285,15.465049280190945,8.168340891697682,0.4718192781861715,0.1037579431121251,0.1599268035608074,0.1727490043690394,0.0780769605151765,0.0136700102566798,0.0,6.1457136551889135,16.652227534874385,40.30510335443503,84.99780461502945
98,TE,2,established,D1,starter,0.75,23.825,0.5282258064516129,0.780448717948718,0.5526607604708995,19.01137432806648,10.506840593746157,0.4473392395291005,0.0945870411608377,0.1533702953971322,0.1843804025683106,0.097690976272875,0.0226320450717439,0.4636745663015063,7.079420073112203,17.73303248414932,41.88923969142108,89.05009888624645
99,TE,2,established,D1,starter,0.9,26.05,0.5629960317460317,0.9253565062388592,0.5595588841569198,20.31984684112885,11.37015082466157,0.4404411158430802,0.0899851117009399,0.1488440101981185,0.1870159941683133,0.1057423715615973,0.0279713965279506,0.4374456518264296,7.001673415460594,17.738065080843853,42.0251914175163,90.35962131901564
100,TE,2,veteran,D1,premium,0.1,29.3,0.5785606889010388,0.0782013685239491,0.327664088903867,25.999092068714766,8.518968815023179,0.672335911096133,0.0227372026822533,0.0428206908300858,0.1262032924401372,0.1074221275709973,0.0284807753803933,0.0,3.2259475867295464,13.975396965814156,38.46720757089312,87.24696179670131
101,TE,2,veteran,D1,premium,0.25,35.150000000000006,0.6393113411226823,0.1896654719235364,0.3402176141244624,26.43479312673546,8.993582247451675,0.6597823858755376,0.0273681084652177,0.0612886123512404,0.107894403525708,0.1112596156363835,0.0324068741459125,0.0,3.355992245801005,14.24158061714582,39.01383311906075,89.81573487343533
102,TE,2,veteran,D1,premium,0.5,42.15,0.6786219581211093,0.4919354838709677,0.3528256233693088,31.40440156209574,11.080277557686523,0.6471743766306912,0.0252481690028609,0.0575131099549027,0.1004037263281061,0.1209532346897621,0.0487073833936769,0.0,4.068658765513462,15.022263272663992,40.098195966975965,92.1416489277508
103,TE,2,veteran,D1,premium,0.75,51.275000000000006,0.7996031746031746,0.7661290322580645,0.3664368531369858,35.73527562213209,13.094721944956929,0.6335631468630142,0.0233302803703114,0.0527075183742442,0.0942718108710654,0.1264729481590341,0.0696542953623306,0.0,2.7286124402251417,14.004407404062306,39.32790249424518,95.56864943482358
104,TE,2,veteran,D1,premium,0.9,58.900000000000006,0.8199884792626728,0.8996415770609318,0.3760129858371197,40.23979314970244,15.130684771687688,0.6239870141628803,0.0253795616508899,0.0476405536721057,0.1030161579091355,0.1057980965932842,0.0941786160117042,0.0,3.542395526356394,14.839271925162684,40.40662156802698,97.24388660358689
105,TE,3,developmental,D1,starter,0.1,12.44,0.3555307760927743,0.0979797979797979,0.5452174185647659,29.65968247193147,16.17097551279711,0.4547825814352341,0.081960510742761,0.0709635720853838,0.186591761847237,0.1454730357977129,0.0602285380916711,3.3901524703012957,8.85899236357676,19.37461287330052,42.86027229863109,89.89582406702618
106,TE,3,developmental,D1,starter,0.25,14.2,0.3974780701754385,0.2569444444444444,0.5574813982837332,31.30678425544517,17.452949862492737,0.4425186017162668,0.0780208450549708,0.0698847210311607,0.1885146159106797,0.1520108760304593,0.0690503402564626,3.460759813348936,8.964083395001602,19.64050293032672,43.18678585906954,91.07997077240287
107,TE,3,developmental,D1,starter,0.5,17.4,0.4583333333333333,0.5,0.5763079632875117,34.123172872596555,19.66545625911379,0.4236920367124883,0.0721839635879411,0.0680067883741321,0.1903707638033246,0.161114364003839,0.0846320835182746,3.701717927098535,9.256417218748853,20.133411428626204,43.85344213114213,92.99688372296052
108,TE,3,developmental,D1,starter,0.75,21.75,0.5203373015873016,0.7214052287581699,0.5968426547393683,37.220172266025486,22.214586425111257,0.4031573452606317,0.0673148801449938,0.0663822700120803,0.1917479661893724,0.169396579902154,0.1020009584907675,4.141353699045894,9.7502880112065,20.7858092478383,44.80310556508655,95.2288693056901
109,TE,3,developmental,D1,starter,0.9,25.66,0.5547175141242938,0.8912023460410556,0.6118783135019167,40.012911160284105,24.48303259905666,0.3881216864980833,0.0636488667192702,0.0649893701007,0.1918766643617381,0.1745084735027027,0.1168549388175055,4.837793408848086,10.481206188662618,21.49775360952097,45.960249055887246,97.11677999657115
110,TE,3,established,D1,starter,0.1,12.45,0.3424435028248587,0.1079222011385199,0.2977270786300547,13.523562262083514,4.02633068496178,0.7022729213699452,0.0813039914300623,0.0882131757341132,0.0849114906879994,0.0343033351955998,0.0089950855822797,0.2249005850539092,5.6871949140810045,16.05045173154941,39.785292300502576,86.57214407001695
111,TE,3,established,D1,starter,0.25,13.575,0.3915322580645161,0.2222222222222222,0.3045411943563546,13.671800301795397,4.16362639291034,0.6954588056436454,0.0796139874685128,0.0897089212495827,0.0887086675666336,0.0364472138132972,0.0100624042583281,0.0,5.099016605465451,15.816733935097696,39.1862922282814,86.94607444768826
112,TE,3,established,D1,starter,0.5,17.4,0.4516129032258064,0.4642401021711366,0.3247176604289113,15.701089880183218,5.098421172077151,0.6752823395710886,0.0769630309497045,0.0939614689594229,0.098592929173833,0.0421853043133183,0.0130149270326325,0.3323809495271206,5.883677921763621,16.683429328401473,40.52880048223023,89.54434823092973
113,TE,3,established,D1,starter,0.75,23.825,0.5282258064516129,0.780448717948718,0.3514149671457058,18.66411861020016,6.558850628207046,0.6485850328542941,0.0729972657067514,0.098560106256996,0.1115923465084046,0.0502789840681664,0.0179862646053874,1.2879674819402354,6.91029168418504,17.808561805286686,42.276646496753656,92.89463055535998
114,TE,3,established,D1,starter,0.9,26.05,0.5629960317460317,0.9253565062388592,0.3591956917216931,19.48999013798977,7.0007204892642125,0.6408043082783069,0.0703387175218915,0.0991153464326884,0.1160151196256782,0.0532893827694487,0.0204371253719861,1.167669538511035,6.816836789173735,17.890613918698435,42.298190758076615,93.61927105500008
115,TE,3,veteran,D0,premium,0.1,29.3,0.5785606889010388,0.0782013685239491,0.0899643826970506,11.119527894446762,1.0003614629065385,0.9100356173029494,0.0123561789735621,0.0127930315841195,0.0217204923523371,0.0319695877327033,0.0111250920543283,11.119527894446762,11.119527894446762,11.119527894446762,11.119527894446762,11.119527894446762
116,TE,3,veteran,D0,premium,0.25,35.150000000000006,0.6393113411226823,0.1896654719235364,0.0957819690706885,16.02750216264937,1.5351457164232765,0.9042180309293114,0.010979955331939,0.0128416444701021,0.0250719119946307,0.0327510918268338,0.0141373654471828,16.02750216264937,16.02750216264937,16.02750216264937,16.02750216264937,16.02750216264937
117,TE,3,veteran,D0,premium,0.5,42.15,0.6786219581211093,0.4919354838709677,0.1018866546895518,20.82099108203261,2.1213811286692943,0.8981133453104482,0.0100669728912351,0.0126561754901787,0.0258134505952102,0.0350350604180986,0.018314995294829,20.82099108203261,20.82099108203261,20.82099108203261,20.82099108203261,20.82099108203261
118,TE,3,veteran,D0,premium,0.75,51.275000000000006,0.7996031746031746,0.7661290322580645,0.1087979233088575,26.47947845750575,2.880912266478255,0.8912020766911425,0.0094653288754279,0.0126272594821531,0.0263907923385387,0.0373574257092402,0.0229571169034974,26.47947845750575,26.47947845750575,26.47947845750575,26.47947845750575,26.47947845750575
119,TE,3,veteran,D0,premium,0.9,58.900000000000006,0.8199884792626728,0.8996415770609318,0.1138785606701823,30.10852670812753,3.4287156854213063,0.8861214393298177,0.0091054604608633,0.0124224532504086,0.0242256369370877,0.0410841676096361,0.0270408424121863,30.10852670812753,30.10852670812753,30.10852670812753,30.10852670812753,30.10852670812753
