index,source_season,player_id,horizon,source_percentile,source_points,target_points,observed_region,d1_crps,m1_crps,d1_mae,m1_mae,d1_brier4,m1_brier4,d1_logloss4,m1_logloss4,d1_expected,m1_expected,d1_survivor_p,m1_survivor_p,d1_downside_p,m1_downside_p,p_out,pi_survivor,prob_norm_error
145,2022,00-0036223,2,0.8005952380952381,126.4,231.7,3,68.80939242313217,91.369429548023,103.33970995138397,50.93212773102161,0.2972769371439935,0.4624883826708451,0.5986327603903531,0.8280334174272992,128.36029004861604,180.7678722689784,0.5495625062938992,0.4369076570006214,0.1701590534914307,0.3974618108653121,0.0590992879473338,0.0159667216826633,0.0
146,2022,00-0036251,2,0.6339285714285714,56.0,63.4,3,18.55760425817185,23.634393476779053,16.666650101592793,21.81366606970844,0.48014553640573,0.5271856465470182,0.912660858814881,0.9753481382838588,46.733349898407205,85.21366606970844,0.4014545876107657,0.377061061319757,0.3739630064148685,0.4884519686544629,0.2146175625943408,0.0470489010650095,0.0
147,2022,00-0036265,2,0.8541666666666666,144.6,0.0,0,82.19132507079189,65.62736540882264,117.864034295384,197.7770751942261,1.2331574040629116,1.2132235784963228,2.801386626366203,2.801386626366203,117.864034295384,197.7770751942261,0.4577418540231324,0.433893133138658,0.1886711488528394,0.400074552673189,0.060725800222787,0.0112193631307969,0.0
148,2022,00-0036275,2,0.8601190476190477,145.1,172.5,3,29.07101656997165,54.13169037884981,50.17063920792246,26.11609619748816,0.4078705645342553,0.4657368926943592,0.7371648858898412,0.8306528776247165,122.32936079207754,198.61609619748816,0.4784685072187629,0.4357646924118295,0.1782903288515175,0.3973447272141409,0.0562267100664634,0.0107869420562544,0.0
149,2022,00-0036297,2,0.3184523809523809,11.2,0.3,1,1.6472802595085616,1.752383169387098,9.186853754672374,20.565708842382392,1.304102182776291,1.279016351934584,2.375906993474563,2.3566792491606914,9.486853754672374,20.865708842382396,0.2665340470579735,0.2165768494193836,0.7334659529420263,0.7352700794316966,0.640535789019093,0.288629765964042,0.0
150,2022,00-0036328,2,0.7886904761904762,121.9,85.4,3,17.442689821617705,28.398117166071444,16.027619707144083,90.53655499368044,0.6021583478581485,0.4621634182685407,1.0366828535447352,0.8288651552155041,101.42761970714407,175.93655499368046,0.3546290896684431,0.4365444154741303,0.2781689853410095,0.3983848805334485,0.0612112301332921,0.0172648165059328,0.0
151,2022,00-0036336,2,0.1398809523809523,4.1,0.0,0,0.8534210561891848,0.4166179269848076,7.772764894670709,7.560593956517025,0.0841499516801878,0.0669662070220091,0.2295664541592038,0.2295664541592041,7.772764894670709,7.560593956517025,0.2051218560760747,0.1530408160564528,0.7948781439239253,0.8284526681123711,0.7948781439239251,0.5720482306709,1.1102230246251563e-16
152,2022,00-0036360,2,0.7291666666666666,83.3,7.0,1,34.708396658718634,25.90076920708202,66.0175183091184,106.305563093502,0.9245405568717056,0.6995025764874476,1.3868475932359112,1.2238102441091565,73.0175183091184,113.305563093502,0.5756675162305609,0.3873118988088327,0.4243324837694391,0.4685781618175434,0.1744707535472767,0.0254750982268461,0.0
153,2022,00-0036370,2,0.6279761904761905,50.8,0.2,1,12.849035966901695,15.198866041657034,34.054105475101714,72.45663307322921,0.8494807085962087,0.7688687358616634,1.598391336398648,1.3715291824588758,34.25410547510172,72.65663307322922,0.2839189003529894,0.3506742117933119,0.4731962639385889,0.5246933815882187,0.2709747009902987,0.0488631673774307,1.1102230246251563e-16
154,2022,00-0036383,2,0.6815476190476191,65.6,0.0,0,23.12443411859704,23.13407230739408,49.21019503971276,93.4285473887017,0.8844336054593911,0.8915694457674105,1.6298334990233476,1.629833499023348,49.21019503971276,93.4285473887017,0.3853752255812664,0.3809784514610528,0.3752636672880604,0.4798053369266072,0.1959621993083434,0.034679469115865,0.0
155,2022,00-0036414,2,0.8125,132.3,81.7,2,16.69351301350582,29.35597528874075,12.016717124546716,99.30870036252462,0.6629656461890122,0.9984990266104244,1.1236310987700553,1.830552013892295,69.68328287545329,181.00870036252465,0.1731978574058313,0.4219133946752536,0.5017049537535022,0.4177615636314366,0.0901969236613877,0.0147647607350847,0.0
